,0
20204,111678.0
20205,52041.0
20206,52040.5
20207,51387.0
20208,51175.5
20209,50592.0
20210,50591.5
20211,50247.0
20212,50246.5
20213,50091.0
20214,48934.0
20215,48933.5
20216,47593.0
20217,47592.5
20218,47377.0
20219,47273.0
20220,45420.5
20221,45315.0
20222,44599.0
20223,44598.5
20224,44387.0
20225,43487.0
20226,43399.0
20227,43398.5
20228,43250.0
20229,43249.5
20230,41480.0
20231,41479.5
20232,41175.5
20233,40793.0
20234,39415.0
20235,39411.0
20236,39227.0
20237,39226.5
20238,108833.0
20239,108637.0
20240,108468.0
20241,38357.0
20242,38356.5
20243,38241.0
20244,37474.0
20245,36025.0
20246,35918.5
20247,35468.0
20248,35467.5
20249,29826.0
20250,29825.5
20251,27751.0
20252,27493.0
20253,27492.5
20254,27026.0
20255,26482.0
20256,26481.5
20257,26365.0
20258,26036.0
20259,26035.5
20260,25305.0
20261,24813.0
20262,24371.0
20263,24110.0
20264,23928.0
20265,23927.5
20266,21656.0
20267,21655.5
20268,21466.0
20269,21465.5
20270,21311.0
20271,21310.5
20272,19324.0
20273,19323.5
20274,18804.0
20275,18803.5
20276,11212.0
20277,11211.5
20278,10844.0
20279,107435.0
20280,107199.0
20281,107155.0
20282,10067.0
20283,9669.0
20284,9472.0
20285,9471.5
20286,8990.0
20287,8463.0
20288,8462.5
20289,8225.0
20290,8224.5
20291,7989.5
20292,7118.0
20293,7117.5
20294,6636.0
20295,6504.0
20296,6503.5
20297,5521.0
20298,5323.0
20299,5322.5
20300,62.0
20301,122921.0
20302,122706.0
20303,122432.0
20304,104171.0
20305,103973.0
20306,103477.0
20307,102075.0
20308,101276.0
20309,101275.5
20310,101274.0
20311,96909.0
20312,96854.0
20313,94430.0
20314,94360.0
20315,92789.0
20316,92651.0
20317,91833.0
20318,91545.0
20319,91225.0
20320,90544.0
20321,90119.0
20322,120945.0
20323,120694.0
20324,120509.0
20325,89649.0
20326,88965.0
20327,88826.0
20328,88206.0
20329,87855.0
20330,87614.0
20331,86951.5
20332,86554.0
20333,86147.0
20334,84718.0
20335,84613.0
20336,84197.0
20337,83451.0
20338,83268.0
20339,81771.0
20340,81424.0
20341,77287.0
20342,77007.0
20343,76722.0
20344,75815.0
20345,75749.0
20346,74983.0
20347,74789.0
20348,117382.0
20349,117195.0
20350,117133.0
20351,73442.0
20352,73441.0
20353,72163.0
20354,72070.0
20355,71931.0
20356,71058.0
20357,70851.0
20358,70226.0
20359,69630.0
20360,68699.0
20361,67695.0
20362,67374.0
20363,66566.0
20364,66345.0
20365,65289.0
20366,64817.0
20367,114865.0
20368,114740.0
20369,114670.0
20370,63699.0
20371,63018.0
20372,62423.0
20373,61845.0
20374,61578.0
20375,61026.0
20376,60893.0
20377,60298.0
20378,60297.5
20379,60147.5
20380,59950.0
20381,59949.5
20382,59487.0
20383,59486.5
20384,59201.0
20385,59018.0
20386,59017.5
20387,56772.0
20388,56771.5
20389,56299.0
20390,56298.5
20391,56030.0
20392,56029.5
20393,55209.0
20394,55208.5
20395,54827.0
20396,54826.5
20397,54591.0
20398,53736.0
20399,53419.0
20400,53418.5
20401,53281.0
20402,53280.5
20403,112852.0
20404,112587.0
20405,112289.0
20406,52652.0
20407,52651.5
20408,51998.0
20409,51786.5
20410,51203.0
20411,51202.5
20412,50858.0
20413,50857.5
20414,50702.0
20415,49545.0
20416,49544.5
20417,48204.0
20418,48203.5
20419,47988.0
20420,47884.0
20421,46031.5
20422,45926.0
20423,45210.0
20424,45209.5
20425,44998.0
20426,44098.0
20427,44010.0
20428,44009.5
20429,43861.0
20430,43860.5
20431,42091.0
20432,42090.5
20433,41786.5
20434,41404.0
20435,40026.0
20436,40022.0
20437,39838.0
20438,39837.5
20439,109444.0
20440,109248.0
20441,109079.0
20442,38968.0
20443,38967.5
20444,38852.0
20445,38085.0
20446,36636.0
20447,36529.5
20448,36079.0
20449,36078.5
20450,30437.0
20451,30436.5
20452,28362.0
20453,28104.0
20454,28103.5
20455,27637.0
20456,27093.0
20457,27092.5
20458,26976.0
20459,26647.0
20460,26646.5
20461,25916.0
20462,25424.0
20463,24982.0
20464,24721.0
20465,24539.0
20466,24538.5
20467,22267.0
20468,22266.5
20469,22077.0
20470,22076.5
20471,21922.0
20472,21921.5
20473,19935.0
20474,19934.5
20475,19415.0
20476,19414.5
20477,11823.0
20478,11822.5
20479,11455.0
20480,108046.0
20481,107810.0
20482,107766.0
20483,10678.0
20484,10280.0
20485,10083.0
20486,10082.5
20487,9601.0
20488,9074.0
20489,9073.5
20490,8836.0
20491,8835.5
20492,8600.5
20493,7729.0
20494,7728.5
20495,7247.0
20496,7115.0
20497,7114.5
20498,6132.0
20499,5934.0
20500,5933.5
20501,673.0
20502,611.0
20503,122921.5
20504,122706.5
20505,122432.5
20506,104171.5
20507,103973.5
20508,103477.5
20509,102075.5
20510,101276.5
20511,101276.0
20512,101274.5
20513,96909.5
20514,96854.5
20515,94430.5
20516,94360.5
20517,92789.5
20518,92651.5
20519,91833.5
20520,91545.5
20521,91225.5
20522,90544.5
20523,90119.5
20524,120945.5
20525,120694.5
20526,120509.5
20527,89649.5
20528,88965.5
20529,88826.5
20530,88206.5
20531,87855.5
20532,87614.5
20533,86952.0
20534,86554.5
20535,86147.5
20536,84718.5
20537,84613.5
20538,84197.5
20539,83451.5
20540,83268.5
20541,81771.5
20542,81424.5
20543,77287.5
20544,77007.5
20545,76722.5
20546,75815.5
20547,75749.5
20548,74983.5
20549,74789.5
20550,117382.5
20551,117195.5
20552,117133.5
20553,73442.5
20554,73441.5
20555,72163.5
20556,72070.5
20557,71931.5
20558,71058.5
20559,70851.5
20560,70226.5
20561,69630.5
20562,68699.5
20563,67695.5
20564,67374.5
20565,66566.5
20566,66345.5
20567,65289.5
20568,64817.5
20569,114865.5
20570,114740.5
20571,114670.5
20572,63699.5
20573,63018.5
20574,62423.5
20575,61845.5
20576,61578.5
20577,61026.5
20578,60893.5
20579,60298.5
20580,60298.0
20581,60148.0
20582,59950.5
20583,59950.0
20584,59487.5
20585,59487.0
20586,59201.5
20587,59018.5
20588,59018.0
20589,56772.5
20590,56772.0
20591,56299.5
20592,56299.0
20593,56030.5
20594,56030.0
20595,55209.5
20596,55209.0
20597,54827.5
20598,54827.0
20599,54591.5
20600,53736.5
20601,53419.5
20602,53419.0
20603,53281.5
20604,53281.0
20605,112852.5
20606,112587.5
20607,112289.5
20608,52652.5
20609,52652.0
20610,51998.5
20611,51787.0
20612,51203.5
20613,51203.0
20614,50858.5
20615,50858.0
20616,50702.5
20617,49545.5
20618,49545.0
20619,48204.5
20620,48204.0
20621,47988.5
20622,47884.5
20623,46032.0
20624,45926.5
20625,45210.5
20626,45210.0
20627,44998.5
20628,44098.5
20629,44010.5
20630,44010.0
20631,43861.5
20632,43861.0
20633,42091.5
20634,42091.0
20635,41787.0
20636,41404.5
20637,40026.5
20638,40022.5
20639,39838.5
20640,39838.0
20641,109444.5
20642,109248.5
20643,109079.5
20644,38968.5
20645,38968.0
20646,38852.5
20647,38085.5
20648,36636.5
20649,36530.0
20650,36079.5
20651,36079.0
20652,30437.5
20653,30437.0
20654,28362.5
20655,28104.5
20656,28104.0
20657,27637.5
20658,27093.5
20659,27093.0
20660,26976.5
20661,26647.5
20662,26647.0
20663,25916.5
20664,25424.5
20665,24982.5
20666,24721.5
20667,24539.5
20668,24539.0
20669,22267.5
20670,22267.0
20671,22077.5
20672,22077.0
20673,21922.5
20674,21922.0
20675,19935.5
20676,19935.0
20677,19415.5
20678,19415.0
20679,11823.5
20680,11823.0
20681,11455.5
20682,108046.5
20683,107810.5
20684,107766.5
20685,10678.5
20686,10280.5
20687,10083.5
20688,10083.0
20689,9601.5
20690,9074.5
20691,9074.0
20692,8836.5
20693,8836.0
20694,8601.0
20695,7729.5
20696,7729.0
20697,7247.5
20698,7115.5
20699,7115.0
20700,6132.5
20701,5934.5
20702,5934.0
20703,673.5
20704,611.5
20705,0.5
20706,123160.0
20707,122945.0
20708,122671.0
20709,104410.0
20710,104212.0
20711,103716.0
20712,102314.0
20713,101515.0
20714,101514.5
20715,101513.0
20716,97148.0
20717,97093.0
20718,94669.0
20719,94599.0
20720,93028.0
20721,92890.0
20722,92072.0
20723,91784.0
20724,91464.0
20725,90783.0
20726,90358.0
20727,121184.0
20728,120933.0
20729,120748.0
20730,89888.0
20731,89204.0
20732,89065.0
20733,88445.0
20734,88094.0
20735,87853.0
20736,87190.5
20737,86793.0
20738,86386.0
20739,84957.0
20740,84852.0
20741,84436.0
20742,83690.0
20743,83507.0
20744,82010.0
20745,81663.0
20746,77526.0
20747,77246.0
20748,76961.0
20749,76054.0
20750,75988.0
20751,75222.0
20752,75028.0
20753,117621.0
20754,117434.0
20755,117372.0
20756,73681.0
20757,73680.0
20758,72402.0
20759,72309.0
20760,72170.0
20761,71297.0
20762,71090.0
20763,70465.0
20764,69869.0
20765,68938.0
20766,67934.0
20767,67613.0
20768,66805.0
20769,66584.0
20770,65528.0
20771,65056.0
20772,115104.0
20773,114979.0
20774,114909.0
20775,63938.0
20776,63257.0
20777,62662.0
20778,62084.0
20779,61817.0
20780,61265.0
20781,61132.0
20782,60537.0
20783,60536.5
20784,60386.5
20785,60189.0
20786,60188.5
20787,59726.0
20788,59725.5
20789,59440.0
20790,59257.0
20791,59256.5
20792,57011.0
20793,57010.5
20794,56538.0
20795,56537.5
20796,56269.0
20797,56268.5
20798,55448.0
20799,55447.5
20800,55066.0
20801,55065.5
20802,54830.0
20803,53975.0
20804,53658.0
20805,53657.5
20806,53520.0
20807,53519.5
20808,113091.0
20809,112826.0
20810,112528.0
20811,52891.0
20812,52890.5
20813,52237.0
20814,52025.5
20815,51442.0
20816,51441.5
20817,51097.0
20818,51096.5
20819,50941.0
20820,49784.0
20821,49783.5
20822,48443.0
20823,48442.5
20824,48227.0
20825,48123.0
20826,46270.5
20827,46165.0
20828,45449.0
20829,45448.5
20830,45237.0
20831,44337.0
20832,44249.0
20833,44248.5
20834,44100.0
20835,44099.5
20836,42330.0
20837,42329.5
20838,42025.5
20839,41643.0
20840,40265.0
20841,40261.0
20842,40077.0
20843,40076.5
20844,109683.0
20845,109487.0
20846,109318.0
20847,39207.0
20848,39206.5
20849,39091.0
20850,38324.0
20851,36875.0
20852,36768.5
20853,36318.0
20854,36317.5
20855,30676.0
20856,30675.5
20857,28601.0
20858,28343.0
20859,28342.5
20860,27876.0
20861,27332.0
20862,27331.5
20863,27215.0
20864,26886.0
20865,26885.5
20866,26155.0
20867,25663.0
20868,25221.0
20869,24960.0
20870,24778.0
20871,24777.5
20872,22506.0
20873,22505.5
20874,22316.0
20875,22315.5
20876,22161.0
20877,22160.5
20878,20174.0
20879,20173.5
20880,19654.0
20881,19653.5
20882,12062.0
20883,12061.5
20884,11694.0
20885,108285.0
20886,108049.0
20887,108005.0
20888,10917.0
20889,10519.0
20890,10322.0
20891,10321.5
20892,9840.0
20893,9313.0
20894,9312.5
20895,9075.0
20896,9074.5
20897,8839.5
20898,7968.0
20899,7967.5
20900,7486.0
20901,7354.0
20902,7353.5
20903,6371.0
20904,6173.0
20905,6172.5
20906,912.0
20907,850.0
20908,239.0
20909,238.5
20910,123160.5
20911,122945.5
20912,122671.5
20913,104410.5
20914,104212.5
20915,103716.5
20916,102314.5
20917,101515.5
20918,101515.0
20919,101513.5
20920,97148.5
20921,97093.5
20922,94669.5
20923,94599.5
20924,93028.5
20925,92890.5
20926,92072.5
20927,91784.5
20928,91464.5
20929,90783.5
20930,90358.5
20931,121184.5
20932,120933.5
20933,120748.5
20934,89888.5
20935,89204.5
20936,89065.5
20937,88445.5
20938,88094.5
20939,87853.5
20940,87191.0
20941,86793.5
20942,86386.5
20943,84957.5
20944,84852.5
20945,84436.5
20946,83690.5
20947,83507.5
20948,82010.5
20949,81663.5
20950,77526.5
20951,77246.5
20952,76961.5
20953,76054.5
20954,75988.5
20955,75222.5
20956,75028.5
20957,117621.5
20958,117434.5
20959,117372.5
20960,73681.5
20961,73680.5
20962,72402.5
20963,72309.5
20964,72170.5
20965,71297.5
20966,71090.5
20967,70465.5
20968,69869.5
20969,68938.5
20970,67934.5
20971,67613.5
20972,66805.5
20973,66584.5
20974,65528.5
20975,65056.5
20976,115104.5
20977,114979.5
20978,114909.5
20979,63938.5
20980,63257.5
20981,62662.5
20982,62084.5
20983,61817.5
20984,61265.5
20985,61132.5
20986,60537.5
20987,60537.0
20988,60387.0
20989,60189.5
20990,60189.0
20991,59726.5
20992,59726.0
20993,59440.5
20994,59257.5
20995,59257.0
20996,57011.5
20997,57011.0
20998,56538.5
20999,56538.0
21000,56269.5
21001,56269.0
21002,55448.5
21003,55448.0
21004,55066.5
21005,55066.0
21006,54830.5
21007,53975.5
21008,53658.5
21009,53658.0
21010,53520.5
21011,53520.0
21012,113091.5
21013,112826.5
21014,112528.5
21015,52891.5
21016,52891.0
21017,52237.5
21018,52026.0
21019,51442.5
21020,51442.0
21021,51097.5
21022,51097.0
21023,50941.5
21024,49784.5
21025,49784.0
21026,48443.5
21027,48443.0
21028,48227.5
21029,48123.5
21030,46271.0
21031,46165.5
21032,45449.5
21033,45449.0
21034,45237.5
21035,44337.5
21036,44249.5
21037,44249.0
21038,44100.5
21039,44100.0
21040,42330.5
21041,42330.0
21042,42026.0
21043,41643.5
21044,40265.5
21045,40261.5
21046,40077.5
21047,40077.0
21048,109683.5
21049,109487.5
21050,109318.5
21051,39207.5
21052,39207.0
21053,39091.5
21054,38324.5
21055,36875.5
21056,36769.0
21057,36318.5
21058,36318.0
21059,30676.5
21060,30676.0
21061,28601.5
21062,28343.5
21063,28343.0
21064,27876.5
21065,27332.5
21066,27332.0
21067,27215.5
21068,26886.5
21069,26886.0
21070,26155.5
21071,25663.5
21072,25221.5
21073,24960.5
21074,24778.5
21075,24778.0
21076,22506.5
21077,22506.0
21078,22316.5
21079,22316.0
21080,22161.5
21081,22161.0
21082,20174.5
21083,20174.0
21084,19654.5
21085,19654.0
21086,12062.5
21087,12062.0
21088,11694.5
21089,108285.5
21090,108049.5
21091,108005.5
21092,10917.5
21093,10519.5
21094,10322.5
21095,10322.0
21096,9840.5
21097,9313.5
21098,9313.0
21099,9075.5
21100,9075.0
21101,8840.0
21102,7968.5
21103,7968.0
21104,7486.5
21105,7354.5
21106,7354.0
21107,6371.5
21108,6173.5
21109,6173.0
21110,912.5
21111,850.5
21112,239.5
21113,239.0
21114,0.5
21115,123378.0
21116,123163.0
21117,122889.0
21118,104628.0
21119,104430.0
21120,103934.0
21121,102532.0
21122,101733.0
21123,101732.5
21124,101731.0
21125,97366.0
21126,97311.0
21127,94887.0
21128,94817.0
21129,93246.0
21130,93108.0
21131,92290.0
21132,92002.0
21133,91682.0
21134,91001.0
21135,90576.0
21136,121402.0
21137,121151.0
21138,120966.0
21139,90106.0
21140,89422.0
21141,89283.0
21142,88663.0
21143,88312.0
21144,88071.0
21145,87408.5
21146,87011.0
21147,86604.0
21148,85175.0
21149,85070.0
21150,84654.0
21151,83908.0
21152,83725.0
21153,82228.0
21154,81881.0
21155,77744.0
21156,77464.0
21157,77179.0
21158,76272.0
21159,76206.0
21160,75440.0
21161,75246.0
21162,117839.0
21163,117652.0
21164,117590.0
21165,73899.0
21166,73898.0
21167,72620.0
21168,72527.0
21169,72388.0
21170,71515.0
21171,71308.0
21172,70683.0
21173,70087.0
21174,69156.0
21175,68152.0
21176,67831.0
21177,67023.0
21178,66802.0
21179,65746.0
21180,65274.0
21181,115322.0
21182,115197.0
21183,115127.0
21184,64156.0
21185,63475.0
21186,62880.0
21187,62302.0
21188,62035.0
21189,61483.0
21190,61350.0
21191,60755.0
21192,60754.5
21193,60604.5
21194,60407.0
21195,60406.5
21196,59944.0
21197,59943.5
21198,59658.0
21199,59475.0
21200,59474.5
21201,57229.0
21202,57228.5
21203,56756.0
21204,56755.5
21205,56487.0
21206,56486.5
21207,55666.0
21208,55665.5
21209,55284.0
21210,55283.5
21211,55048.0
21212,54193.0
21213,53876.0
21214,53875.5
21215,53738.0
21216,53737.5
21217,113309.0
21218,113044.0
21219,112746.0
21220,53109.0
21221,53108.5
21222,52455.0
21223,52243.5
21224,51660.0
21225,51659.5
21226,51315.0
21227,51314.5
21228,51159.0
21229,50002.0
21230,50001.5
21231,48661.0
21232,48660.5
21233,48445.0
21234,48341.0
21235,46488.5
21236,46383.0
21237,45667.0
21238,45666.5
21239,45455.0
21240,44555.0
21241,44467.0
21242,44466.5
21243,44318.0
21244,44317.5
21245,42548.0
21246,42547.5
21247,42243.5
21248,41861.0
21249,40483.0
21250,40479.0
21251,40295.0
21252,40294.5
21253,109901.0
21254,109705.0
21255,109536.0
21256,39425.0
21257,39424.5
21258,39309.0
21259,38542.0
21260,37093.0
21261,36986.5
21262,36536.0
21263,36535.5
21264,30894.0
21265,30893.5
21266,28819.0
21267,28561.0
21268,28560.5
21269,28094.0
21270,27550.0
21271,27549.5
21272,27433.0
21273,27104.0
21274,27103.5
21275,26373.0
21276,25881.0
21277,25439.0
21278,25178.0
21279,24996.0
21280,24995.5
21281,22724.0
21282,22723.5
21283,22534.0
21284,22533.5
21285,22379.0
21286,22378.5
21287,20392.0
21288,20391.5
21289,19872.0
21290,19871.5
21291,12280.0
21292,12279.5
21293,11912.0
21294,108503.0
21295,108267.0
21296,108223.0
21297,11135.0
21298,10737.0
21299,10540.0
21300,10539.5
21301,10058.0
21302,9531.0
21303,9530.5
21304,9293.0
21305,9292.5
21306,9057.5
21307,8186.0
21308,8185.5
21309,7704.0
21310,7572.0
21311,7571.5
21312,6589.0
21313,6391.0
21314,6390.5
21315,1130.0
21316,1068.0
21317,457.0
21318,456.5
21319,218.0
21320,217.5
21321,123869.0
21322,123654.0
21323,123380.0
21324,105119.0
21325,104921.0
21326,104425.0
21327,103023.0
21328,102224.0
21329,102223.5
21330,102222.0
21331,97857.0
21332,97802.0
21333,95378.0
21334,95308.0
21335,93737.0
21336,93599.0
21337,92781.0
21338,92493.0
21339,92173.0
21340,91492.0
21341,91067.0
21342,121893.0
21343,121642.0
21344,121457.0
21345,90597.0
21346,89913.0
21347,89774.0
21348,89154.0
21349,88803.0
21350,88562.0
21351,87899.5
21352,87502.0
21353,87095.0
21354,85666.0
21355,85561.0
21356,85145.0
21357,84399.0
21358,84216.0
21359,82719.0
21360,82372.0
21361,78235.0
21362,77955.0
21363,77670.0
21364,76763.0
21365,76697.0
21366,75931.0
21367,75737.0
21368,118330.0
21369,118143.0
21370,118081.0
21371,74390.0
21372,74389.0
21373,73111.0
21374,73018.0
21375,72879.0
21376,72006.0
21377,71799.0
21378,71174.0
21379,70578.0
21380,69647.0
21381,68643.0
21382,68322.0
21383,67514.0
21384,67293.0
21385,66237.0
21386,65765.0
21387,115813.0
21388,115688.0
21389,115618.0
21390,64647.0
21391,63966.0
21392,63371.0
21393,62793.0
21394,62526.0
21395,61974.0
21396,61841.0
21397,61246.0
21398,61245.5
21399,61095.5
21400,60898.0
21401,60897.5
21402,60435.0
21403,60434.5
21404,60149.0
21405,59966.0
21406,59965.5
21407,57720.0
21408,57719.5
21409,57247.0
21410,57246.5
21411,56978.0
21412,56977.5
21413,56157.0
21414,56156.5
21415,55775.0
21416,55774.5
21417,55539.0
21418,54684.0
21419,54367.0
21420,54366.5
21421,54229.0
21422,54228.5
21423,113800.0
21424,113535.0
21425,113237.0
21426,53600.0
21427,53599.5
21428,52946.0
21429,52734.5
21430,52151.0
21431,52150.5
21432,51806.0
21433,51805.5
21434,51650.0
21435,50493.0
21436,50492.5
21437,49152.0
21438,49151.5
21439,48936.0
21440,48832.0
21441,46979.5
21442,46874.0
21443,46158.0
21444,46157.5
21445,45946.0
21446,45046.0
21447,44958.0
21448,44957.5
21449,44809.0
21450,44808.5
21451,43039.0
21452,43038.5
21453,42734.5
21454,42352.0
21455,40974.0
21456,40970.0
21457,40786.0
21458,40785.5
21459,110392.0
21460,110196.0
21461,110027.0
21462,39916.0
21463,39915.5
21464,39800.0
21465,39033.0
21466,37584.0
21467,37477.5
21468,37027.0
21469,37026.5
21470,31385.0
21471,31384.5
21472,29310.0
21473,29052.0
21474,29051.5
21475,28585.0
21476,28041.0
21477,28040.5
21478,27924.0
21479,27595.0
21480,27594.5
21481,26864.0
21482,26372.0
21483,25930.0
21484,25669.0
21485,25487.0
21486,25486.5
21487,23215.0
21488,23214.5
21489,23025.0
21490,23024.5
21491,22870.0
21492,22869.5
21493,20883.0
21494,20882.5
21495,20363.0
21496,20362.5
21497,12771.0
21498,12770.5
21499,12403.0
21500,108994.0
21501,108758.0
21502,108714.0
21503,11626.0
21504,11228.0
21505,11031.0
21506,11030.5
21507,10549.0
21508,10022.0
21509,10021.5
21510,9784.0
21511,9783.5
21512,9548.5
21513,8677.0
21514,8676.5
21515,8195.0
21516,8063.0
21517,8062.5
21518,7080.0
21519,6882.0
21520,6881.5
21521,1621.0
21522,1559.0
21523,948.0
21524,947.5
21525,709.0
21526,708.5
21527,491.0
21528,124260.0
21529,124045.0
21530,123771.0
21531,105510.0
21532,105312.0
21533,104816.0
21534,103414.0
21535,102615.0
21536,102614.5
21537,102613.0
21538,98248.0
21539,98193.0
21540,95769.0
21541,95699.0
21542,94128.0
21543,93990.0
21544,93172.0
21545,92884.0
21546,92564.0
21547,91883.0
21548,91458.0
21549,122284.0
21550,122033.0
21551,121848.0
21552,90988.0
21553,90304.0
21554,90165.0
21555,89545.0
21556,89194.0
21557,88953.0
21558,88290.5
21559,87893.0
21560,87486.0
21561,86057.0
21562,85952.0
21563,85536.0
21564,84790.0
21565,84607.0
21566,83110.0
21567,82763.0
21568,78626.0
21569,78346.0
21570,78061.0
21571,77154.0
21572,77088.0
21573,76322.0
21574,76128.0
21575,118721.0
21576,118534.0
21577,118472.0
21578,74781.0
21579,74780.0
21580,73502.0
21581,73409.0
21582,73270.0
21583,72397.0
21584,72190.0
21585,71565.0
21586,70969.0
21587,70038.0
21588,69034.0
21589,68713.0
21590,67905.0
21591,67684.0
21592,66628.0
21593,66156.0
21594,116204.0
21595,116079.0
21596,116009.0
21597,65038.0
21598,64357.0
21599,63762.0
21600,63184.0
21601,62917.0
21602,62365.0
21603,62232.0
21604,61637.0
21605,61636.5
21606,61486.5
21607,61289.0
21608,61288.5
21609,60826.0
21610,60825.5
21611,60540.0
21612,60357.0
21613,60356.5
21614,58111.0
21615,58110.5
21616,57638.0
21617,57637.5
21618,57369.0
21619,57368.5
21620,56548.0
21621,56547.5
21622,56166.0
21623,56165.5
21624,55930.0
21625,55075.0
21626,54758.0
21627,54757.5
21628,54620.0
21629,54619.5
21630,114191.0
21631,113926.0
21632,113628.0
21633,53991.0
21634,53990.5
21635,53337.0
21636,53125.5
21637,52542.0
21638,52541.5
21639,52197.0
21640,52196.5
21641,52041.0
21642,50884.0
21643,50883.5
21644,49543.0
21645,49542.5
21646,49327.0
21647,49223.0
21648,47370.5
21649,47265.0
21650,46549.0
21651,46548.5
21652,46337.0
21653,45437.0
21654,45349.0
21655,45348.5
21656,45200.0
21657,45199.5
21658,43430.0
21659,43429.5
21660,43125.5
21661,42743.0
21662,41365.0
21663,41361.0
21664,41177.0
21665,41176.5
21666,110783.0
21667,110587.0
21668,110418.0
21669,40307.0
21670,40306.5
21671,40191.0
21672,39424.0
21673,37975.0
21674,37868.5
21675,37418.0
21676,37417.5
21677,31776.0
21678,31775.5
21679,29701.0
21680,29443.0
21681,29442.5
21682,28976.0
21683,28432.0
21684,28431.5
21685,28315.0
21686,27986.0
21687,27985.5
21688,27255.0
21689,26763.0
21690,26321.0
21691,26060.0
21692,25878.0
21693,25877.5
21694,23606.0
21695,23605.5
21696,23416.0
21697,23415.5
21698,23261.0
21699,23260.5
21700,21274.0
21701,21273.5
21702,20754.0
21703,20753.5
21704,13162.0
21705,13161.5
21706,12794.0
21707,109385.0
21708,109149.0
21709,109105.0
21710,12017.0
21711,11619.0
21712,11422.0
21713,11421.5
21714,10940.0
21715,10413.0
21716,10412.5
21717,10175.0
21718,10174.5
21719,9939.5
21720,9068.0
21721,9067.5
21722,8586.0
21723,8454.0
21724,8453.5
21725,7471.0
21726,7273.0
21727,7272.5
21728,2012.0
21729,1950.0
21730,1339.0
21731,1338.5
21732,1100.0
21733,1099.5
21734,882.0
21735,391.0
21736,124260.5
21737,124045.5
21738,123771.5
21739,105510.5
21740,105312.5
21741,104816.5
21742,103414.5
21743,102615.5
21744,102615.0
21745,102613.5
21746,98248.5
21747,98193.5
21748,95769.5
21749,95699.5
21750,94128.5
21751,93990.5
21752,93172.5
21753,92884.5
21754,92564.5
21755,91883.5
21756,91458.5
21757,122284.5
21758,122033.5
21759,121848.5
21760,90988.5
21761,90304.5
21762,90165.5
21763,89545.5
21764,89194.5
21765,88953.5
21766,88291.0
21767,87893.5
21768,87486.5
21769,86057.5
21770,85952.5
21771,85536.5
21772,84790.5
21773,84607.5
21774,83110.5
21775,82763.5
21776,78626.5
21777,78346.5
21778,78061.5
21779,77154.5
21780,77088.5
21781,76322.5
21782,76128.5
21783,118721.5
21784,118534.5
21785,118472.5
21786,74781.5
21787,74780.5
21788,73502.5
21789,73409.5
21790,73270.5
21791,72397.5
21792,72190.5
21793,71565.5
21794,70969.5
21795,70038.5
21796,69034.5
21797,68713.5
21798,67905.5
21799,67684.5
21800,66628.5
21801,66156.5
21802,116204.5
21803,116079.5
21804,116009.5
21805,65038.5
21806,64357.5
21807,63762.5
21808,63184.5
21809,62917.5
21810,62365.5
21811,62232.5
21812,61637.5
21813,61637.0
21814,61487.0
21815,61289.5
21816,61289.0
21817,60826.5
21818,60826.0
21819,60540.5
21820,60357.5
21821,60357.0
21822,58111.5
21823,58111.0
21824,57638.5
21825,57638.0
21826,57369.5
21827,57369.0
21828,56548.5
21829,56548.0
21830,56166.5
21831,56166.0
21832,55930.5
21833,55075.5
21834,54758.5
21835,54758.0
21836,54620.5
21837,54620.0
21838,114191.5
21839,113926.5
21840,113628.5
21841,53991.5
21842,53991.0
21843,53337.5
21844,53126.0
21845,52542.5
21846,52542.0
21847,52197.5
21848,52197.0
21849,52041.5
21850,50884.5
21851,50884.0
21852,49543.5
21853,49543.0
21854,49327.5
21855,49223.5
21856,47371.0
21857,47265.5
21858,46549.5
21859,46549.0
21860,46337.5
21861,45437.5
21862,45349.5
21863,45349.0
21864,45200.5
21865,45200.0
21866,43430.5
21867,43430.0
21868,43126.0
21869,42743.5
21870,41365.5
21871,41361.5
21872,41177.5
21873,41177.0
21874,110783.5
21875,110587.5
21876,110418.5
21877,40307.5
21878,40307.0
21879,40191.5
21880,39424.5
21881,37975.5
21882,37869.0
21883,37418.5
21884,37418.0
21885,31776.5
21886,31776.0
21887,29701.5
21888,29443.5
21889,29443.0
21890,28976.5
21891,28432.5
21892,28432.0
21893,28315.5
21894,27986.5
21895,27986.0
21896,27255.5
21897,26763.5
21898,26321.5
21899,26060.5
21900,25878.5
21901,25878.0
21902,23606.5
21903,23606.0
21904,23416.5
21905,23416.0
21906,23261.5
21907,23261.0
21908,21274.5
21909,21274.0
21910,20754.5
21911,20754.0
21912,13162.5
21913,13162.0
21914,12794.5
21915,109385.5
21916,109149.5
21917,109105.5
21918,12017.5
21919,11619.5
21920,11422.5
21921,11422.0
21922,10940.5
21923,10413.5
21924,10413.0
21925,10175.5
21926,10175.0
21927,9940.0
21928,9068.5
21929,9068.0
21930,8586.5
21931,8454.5
21932,8454.0
21933,7471.5
21934,7273.5
21935,7273.0
21936,2012.5
21937,1950.5
21938,1339.5
21939,1339.0
21940,1100.5
21941,1100.0
21942,882.5
21943,391.5
21944,0.5
21945,128012.0
21946,127797.0
21947,127523.0
21948,109262.0
21949,109064.0
21950,108568.0
21951,107166.0
21952,106367.0
21953,106366.5
21954,106365.0
21955,102000.0
21956,101945.0
